,assignee_id,rater_id,ticket_id,comment,created,reason,score,updated
74,785,697,815,Dolor non consectetur tempora adipisci dolorem eius aliquam. Aliquam eius modi etincidunt. Dolorem dolor magnam consectetur ipsum adipisci adipisci neque. Ut est voluptatem numquam numquam. Quisquam porro quaerat dolore modi sed. Dolorem adipisci est dolore adipisci modi. Eius dolor amet neque tempora voluptatem est dolorem. Quiquia est est sit labore etincidunt sit. Magnam modi etincidunt dolorem dolore ipsum.,2022-03-17 21:51:47,No reason provided,good,2022-08-14 22:24:07
75,332,990,19,Eius dolore velit amet amet adipisci quisquam. Porro non est est velit porro. Est dolore consectetur non amet. Dolor quisquam sit consectetur velit velit consectetur. Adipisci numquam non est ipsum ipsum quisquam ipsum. Labore quaerat sit modi ipsum consectetur modi consectetur.,2022-09-09 14:40:05,No reason provided,good,2023-08-30 21:54:59
76,996,785,729,Sed est non sed modi tempora quaerat. Porro amet modi amet amet eius quaerat dolor. Quiquia dolore sed amet magnam consectetur quaerat est. Voluptatem dolor neque magnam dolore. Sed labore modi numquam porro. Quaerat non ut dolore tempora magnam. Voluptatem est amet aliquam. Ipsum labore ipsum dolor amet quiquia consectetur. Dolore labore est tempora quiquia amet porro. Etincidunt quaerat tempora sed porro quaerat.,2022-05-07 22:08:43,No reason provided,good,2023-01-30 18:13:24
77,522,339,345,Amet dolore numquam tempora velit labore ut. Quisquam quisquam etincidunt neque quaerat. Numquam adipisci ut velit. Consectetur dolor ut etincidunt dolor. Numquam eius modi dolore non ut velit porro. Quaerat tempora dolor sit ipsum.,2022-07-16 06:38:16,No reason provided,good,2023-07-07 01:01:27
78,378,942,463,Aliquam voluptatem dolor numquam. Porro velit non quisquam ut modi. Ut est eius ipsum dolore quisquam quisquam amet. Voluptatem quiquia dolore labore consectetur etincidunt modi voluptatem. Amet labore amet eius non quaerat. Non magnam sit magnam voluptatem amet.,2022-08-30 11:58:22,Some other reason,good,2023-06-11 21:04:09
79,330,674,221,Est modi aliquam voluptatem tempora. Consectetur voluptatem porro eius modi amet voluptatem non. Adipisci tempora adipisci quisquam modi aliquam. Consectetur voluptatem consectetur ipsum tempora labore sit quisquam. Tempora eius sed numquam etincidunt labore dolorem. Aliquam dolor modi ipsum numquam velit ut. Sed porro labore quisquam magnam ipsum porro. Labore ut quiquia eius non magnam labore quiquia.,2022-09-28 16:33:32,No reason provided,good,2023-07-16 07:47:31
80,799,247,499,Ipsum non labore porro dolor etincidunt quaerat. Amet etincidunt etincidunt amet ipsum dolor velit. Neque eius quaerat est. Dolore non sit etincidunt consectetur. Sit magnam numquam quiquia quisquam magnam. Dolor sit sit voluptatem consectetur consectetur etincidunt. Porro quaerat quisquam sit. Dolore consectetur dolore quisquam porro neque porro. Quiquia sit magnam ipsum.,2022-05-22 13:21:10,No reason provided,good,2023-04-04 23:08:14
81,23,388,554,Sed neque quiquia tempora est non. Consectetur modi adipisci quiquia tempora aliquam non dolorem. Est sed eius magnam. Ut eius consectetur quiquia quisquam numquam. Amet adipisci porro quiquia dolorem tempora quisquam. Numquam modi etincidunt numquam amet. Numquam labore porro magnam ipsum modi quaerat. Etincidunt magnam est numquam voluptatem adipisci voluptatem etincidunt. Consectetur est quaerat numquam labore.,2022-01-04 04:37:42,No reason provided,good,2022-09-23 17:55:28
82,619,571,276,Dolor voluptatem ut modi dolorem. Dolore dolorem quaerat etincidunt modi. Amet sit velit adipisci sed labore. Quisquam quiquia ut sit sit ut. Tempora numquam neque sit sed quiquia. Aliquam etincidunt quaerat consectetur aliquam ipsum ut modi. Voluptatem velit sit adipisci labore aliquam quaerat. Sed dolor quaerat labore dolore numquam dolorem.,2022-07-29 20:14:06,No reason provided,good,2023-07-09 12:26:06
83,277,871,771,Etincidunt aliquam aliquam quiquia dolorem quaerat ipsum. Quisquam numquam adipisci velit quisquam modi modi. Amet est quisquam voluptatem quiquia numquam velit. Adipisci dolorem adipisci etincidunt porro. Amet tempora eius dolorem neque quaerat. Magnam ipsum consectetur etincidunt. Eius ipsum labore numquam.,2022-05-13 11:02:37,No reason provided,good,2022-05-16 22:46:47
84,618,72,299,Ut ut magnam sit etincidunt. Tempora labore labore sed magnam ut dolore est. Numquam etincidunt adipisci est. Magnam voluptatem sit modi etincidunt. Quisquam est quaerat quisquam porro quaerat numquam quaerat. Dolorem eius aliquam velit etincidunt numquam numquam. Quaerat voluptatem aliquam consectetur quaerat.,2022-02-21 09:43:18,No reason provided,good,2022-12-24 03:05:02
85,468,58,562,Quisquam dolore aliquam tempora non non labore non. Porro dolore dolorem etincidunt consectetur. Numquam dolorem adipisci neque modi ipsum voluptatem quaerat. Neque quaerat velit ut dolore est. Quaerat aliquam sed aliquam dolore. Sit amet magnam tempora ipsum. Sit dolorem non etincidunt non ipsum non eius. Modi etincidunt ut est etincidunt ut voluptatem.,2022-09-26 00:38:11,No reason provided,good,2023-02-15 16:39:54
86,325,661,251,Ut non modi ut velit sit. Neque porro aliquam magnam dolor. Ipsum neque quisquam numquam velit sit adipisci dolore. Labore dolor amet adipisci etincidunt. Est dolor sed aliquam ipsum.,2022-08-07 19:50:17,No reason provided,good,2022-10-12 15:07:06
87,367,369,670,Quaerat magnam quiquia neque sed sit modi. Ut modi dolor quaerat tempora. Neque non quiquia tempora non eius sed dolor. Ipsum quisquam etincidunt voluptatem. Neque est aliquam ipsum sit aliquam neque. Etincidunt velit quisquam sit dolor porro. Dolorem modi amet dolore numquam dolor. Non tempora labore magnam sit. Non est dolorem porro sit ut. Sed quaerat sed aliquam tempora est neque.,2022-09-17 19:54:03,No reason provided,good,2023-03-31 21:35:54
88,80,473,450,Dolore etincidunt labore modi numquam modi amet. Dolor dolorem amet quiquia. Dolorem adipisci numquam eius sed voluptatem. Eius eius aliquam numquam dolore tempora amet neque. Sit etincidunt ut tempora.,2022-04-24 10:56:46,No reason provided,good,2022-06-11 09:03:53
89,418,835,790,Quaerat amet labore aliquam etincidunt modi neque. Quiquia tempora ipsum ut porro porro quisquam quaerat. Quaerat tempora tempora aliquam eius ipsum adipisci ut. Tempora velit labore sed est dolorem porro. Velit numquam aliquam est. Sit dolore tempora tempora dolore dolor numquam. Etincidunt ut numquam sit voluptatem voluptatem etincidunt adipisci. Labore ipsum quisquam neque amet labore consectetur neque. Magnam dolor porro sed.,2022-02-27 06:57:24,No reason provided,good,2022-03-19 04:19:40
90,961,511,887,Dolore quisquam dolore velit non dolore numquam sed. Consectetur adipisci labore sit dolor etincidunt ipsum. Quisquam consectetur non ipsum modi quisquam numquam etincidunt. Modi tempora dolorem sed adipisci sed. Ut numquam ut sed eius etincidunt neque tempora. Velit magnam sed etincidunt velit etincidunt dolorem. Quaerat labore numquam numquam dolor dolor amet. Etincidunt consectetur quaerat dolor neque labore dolorem. Adipisci sed adipisci ut.,2022-08-28 12:58:01,No reason provided,good,2022-12-01 00:42:16
91,880,61,722,Ut eius labore est velit dolor. Velit modi tempora ut aliquam. Neque numquam sed magnam. Voluptatem etincidunt porro magnam. Porro dolor labore quiquia eius consectetur voluptatem velit. Modi consectetur sed tempora modi porro amet est. Adipisci dolor aliquam dolore dolorem numquam voluptatem adipisci. Est quaerat consectetur labore dolor.,2022-01-23 06:02:32,No reason provided,good,2022-03-25 16:26:45
92,912,523,504,Magnam labore velit sit sed quiquia porro. Magnam non ut est adipisci neque tempora sit. Sit amet quaerat ut voluptatem velit. Dolore non quiquia porro tempora amet labore. Dolorem dolorem tempora eius ut. Etincidunt dolor quisquam tempora dolor. Quisquam labore aliquam magnam. Labore sed dolor amet dolor.,2022-03-19 06:16:25,Some other reason,good,2023-01-13 04:11:43
93,334,564,858,Porro eius velit etincidunt quisquam. Quiquia ipsum est tempora. Labore amet amet sit. Etincidunt consectetur magnam quaerat. Tempora ipsum porro sed. Dolor dolor aliquam neque quisquam quaerat etincidunt. Quiquia quaerat neque porro labore labore. Consectetur magnam modi quisquam. Sit ipsum numquam quiquia ut.,2022-07-25 04:04:50,No reason provided,good,2022-08-20 10:32:46
94,906,867,79,Aliquam non quisquam non velit sit. Sit magnam sed modi quiquia ipsum dolor. Numquam voluptatem etincidunt tempora modi adipisci porro dolore. Ipsum ipsum etincidunt tempora quaerat velit. Dolor aliquam etincidunt quisquam sit etincidunt. Ipsum amet tempora voluptatem quiquia quiquia.,2022-01-24 00:46:49,No reason provided,good,2022-04-05 11:41:00
95,50,729,890,Ut consectetur quaerat neque voluptatem consectetur etincidunt amet. Consectetur voluptatem dolorem voluptatem est. Magnam non velit sit quisquam. Quisquam consectetur quiquia dolorem quisquam ipsum aliquam. Sit non quisquam dolor tempora sit numquam aliquam. Quisquam quaerat sit velit quaerat est adipisci dolore. Sit voluptatem dolore non quiquia. Consectetur magnam quiquia modi adipisci consectetur neque dolorem.,2022-09-19 00:31:20,No reason provided,good,2023-09-01 07:29:13
96,747,257,87,Consectetur quaerat quaerat non. Eius adipisci ipsum etincidunt sed eius voluptatem amet. Aliquam numquam ut sit adipisci. Est non voluptatem ipsum. Quaerat sit labore sit dolorem est neque. Porro adipisci velit ut quisquam voluptatem magnam. Labore consectetur voluptatem ut sed adipisci sed. Consectetur amet aliquam eius eius. Tempora dolorem consectetur eius adipisci etincidunt. Etincidunt eius voluptatem ipsum velit ut.,2022-06-25 07:34:12,No reason provided,good,2022-09-26 05:52:58
97,139,71,208,Dolorem modi porro ipsum modi amet. Amet dolore velit dolor porro dolor quaerat. Modi ipsum neque quaerat eius magnam. Amet quiquia labore ut amet est sit non. Sit velit sed dolore voluptatem voluptatem adipisci eius. Aliquam est neque voluptatem dolor neque. Amet dolorem quisquam labore consectetur quaerat modi. Modi magnam quiquia est velit. Dolorem velit tempora tempora quiquia magnam etincidunt eius. Ipsum voluptatem quisquam quaerat consectetur dolore modi ut.,2022-03-26 23:30:48,No reason provided,good,2023-02-20 06:22:35
98,370,782,755,Quiquia dolore porro dolorem ipsum quaerat sed. Eius ipsum tempora quiquia neque porro ut est. Consectetur aliquam numquam ut quaerat. Non ipsum sit quisquam adipisci dolore. Ipsum amet numquam tempora. Labore quisquam voluptatem ut non dolor. Sit non aliquam dolorem. Velit sed amet numquam quiquia. Ut quiquia dolor est amet dolorem.,2022-09-25 20:45:15,No reason provided,good,2023-05-08 23:28:07
99,616,743,467,Sit adipisci quisquam adipisci dolorem. Amet quaerat magnam eius numquam dolor dolorem. Magnam dolorem sed sed labore. Quisquam etincidunt labore dolorem sed sed. Amet dolorem sed porro eius adipisci magnam adipisci. Eius magnam etincidunt magnam consectetur ut.,2022-07-21 03:35:33,No reason provided,good,2022-10-22 09:45:59
100,547,26,396,Dolor sed est tempora voluptatem. Sed etincidunt quaerat sed amet ut. Quiquia dolorem porro sed. Etincidunt sed sed quisquam sit. Modi porro aliquam numquam aliquam dolore. Aliquam non numquam ut voluptatem velit amet voluptatem. Quaerat modi dolore velit sit aliquam magnam magnam. Neque numquam ipsum adipisci. Modi numquam tempora quiquia velit aliquam. Amet amet porro adipisci voluptatem.,2022-01-07 11:42:57,No reason provided,unoffered,2022-08-26 09:54:08
101,936,92,311,Aliquam aliquam porro labore neque dolore quisquam dolorem. Est magnam ut adipisci ut velit aliquam. Velit eius eius porro velit voluptatem. Dolorem est eius aliquam magnam dolorem velit. Magnam dolor amet neque etincidunt dolorem.,2022-04-09 11:12:46,No reason provided,good,2023-01-23 04:28:33
102,945,304,281,Dolor amet magnam amet aliquam aliquam etincidunt modi. Quaerat non quiquia ut dolor est non. Ut velit quisquam dolore consectetur sit numquam. Dolor ipsum aliquam porro sed. Consectetur sit non ut numquam porro modi. Dolore porro numquam eius quiquia. Dolore neque dolorem sed. Modi quiquia aliquam numquam modi dolorem.,2022-03-31 14:14:54,No reason provided,good,2022-06-26 10:34:40
103,301,326,838,Dolor ut sit tempora consectetur adipisci modi magnam. Ipsum dolore neque quisquam ut adipisci tempora modi. Quiquia adipisci tempora quisquam eius. Eius dolor non non. Consectetur est dolorem non.,2022-05-20 21:30:48,No reason provided,good,2022-11-30 22:50:13
104,749,494,236,Aliquam est neque sit adipisci. Aliquam velit modi ut. Tempora modi est non velit. Quaerat sed sit quiquia quisquam velit dolor. Quaerat est non etincidunt labore. Numquam etincidunt aliquam tempora magnam tempora voluptatem modi. Ut dolorem quisquam magnam dolore aliquam est numquam. Tempora ut eius velit etincidunt. Numquam modi est dolor quaerat aliquam tempora. Dolorem dolor quiquia quaerat voluptatem adipisci labore adipisci.,2022-06-09 08:49:37,No reason provided,good,2022-11-15 22:15:53
105,619,618,519,Est amet quaerat numquam quisquam. Neque quaerat amet dolorem non dolor neque dolore. Non sit labore non dolor labore dolore. Neque quaerat dolor dolor. Magnam dolor quisquam ipsum sed ut. Ipsum neque etincidunt tempora. Non numquam dolor ipsum. Ut magnam eius sit tempora voluptatem labore. Eius quisquam dolor sed. Consectetur neque magnam magnam sed non quaerat aliquam.,2022-08-30 21:02:57,No reason provided,good,2023-04-09 13:55:31
106,258,24,574,Porro modi quisquam dolorem. Etincidunt ipsum tempora amet aliquam dolore aliquam voluptatem. Porro amet eius voluptatem voluptatem dolorem sit. Dolore dolor aliquam sit dolorem. Numquam quiquia est velit ut tempora. Etincidunt neque etincidunt ut sit est magnam. Dolore velit tempora voluptatem amet amet labore. Sit dolore quiquia sit eius aliquam. Est quisquam velit ipsum sit voluptatem ipsum sit.,2022-03-07 08:38:05,Some other reason,good,2023-01-15 07:15:34
107,969,948,42,Numquam neque adipisci voluptatem tempora dolore consectetur dolor. Sit tempora voluptatem quisquam sit eius est consectetur. Ipsum porro sed quaerat sit. Neque adipisci etincidunt porro dolorem numquam. Eius aliquam etincidunt voluptatem.,2022-02-22 03:16:08,No reason provided,good,2022-05-17 01:14:30
108,257,439,189,Adipisci ut magnam sit quaerat aliquam etincidunt consectetur. Voluptatem magnam numquam dolor. Velit neque non non quisquam dolore etincidunt labore. Numquam adipisci quaerat etincidunt voluptatem adipisci tempora consectetur. Est etincidunt sit dolor neque ut. Sit consectetur consectetur velit quisquam etincidunt sit voluptatem.,2022-01-02 05:15:49,No reason provided,good,2022-10-02 21:46:57
109,140,281,108,Etincidunt eius modi est voluptatem quiquia porro est. Quaerat numquam aliquam adipisci dolore. Dolor non neque modi neque numquam dolor. Modi aliquam magnam voluptatem porro dolore etincidunt. Est velit adipisci neque sed amet. Eius quaerat amet numquam consectetur magnam. Dolorem labore dolorem ipsum. Adipisci consectetur dolorem numquam. Est amet velit labore tempora dolorem. Dolorem dolor labore quiquia magnam.,2022-04-02 08:27:31,No reason provided,good,2023-02-03 20:36:56
110,923,462,688,Amet dolor voluptatem dolor quaerat quaerat quisquam dolor. Dolore ipsum numquam consectetur dolore. Est dolorem numquam quiquia quisquam. Est quisquam quiquia etincidunt adipisci ut velit neque. Tempora neque voluptatem porro tempora. Sit quiquia tempora neque quaerat tempora porro tempora. Magnam dolore consectetur quaerat amet dolore modi.,2022-07-01 00:20:46,No reason provided,good,2022-10-09 10:52:32
111,479,790,397,Voluptatem numquam dolor etincidunt tempora. Sit magnam neque sed quaerat. Ipsum porro est quiquia. Labore ipsum modi tempora ut dolorem non. Amet sed modi aliquam. Adipisci adipisci modi amet quisquam voluptatem. Ut dolore dolorem eius quiquia magnam etincidunt quiquia.,2022-02-11 21:51:49,No reason provided,good,2022-08-11 04:22:30
